timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,tempMPU,IR,Red,BPM,DS1
4190627870,172,660,16064,-316,-9,-238,36.44,585,268,0.00,32.25
4191252906,160,616,16244,-330,-21,-235,36.39,534,128,0.00,32.25
4191286156,228,628,16036,-306,-20,-224,36.34,574,106,0.00,32.31
4191911193,144,684,16160,-303,-32,-200,36.39,155,1327,0.39,32.31
4191945692,148,532,16092,-313,-27,-212,36.48,140,1486,0.00,32.31
4192570724,208,656,16004,-329,-45,-216,36.39,464,1908,0.00,32.31
4192604000,156,632,16196,-301,-14,-227,36.39,701,1858,0.00,32.31
4193229055,208,780,16036,-318,-21,-226,36.39,1477,592,0.00,32.31
4193262304,204,656,16156,-287,-20,-216,36.39,1605,577,0.00,32.25
4193887351,256,720,16104,-296,-36,-231,36.34,644,582,0.51,32.25
4193921823,236,656,16156,-279,-31,-220,36.39,607,588,0.00,32.25
4194546867,284,676,16016,-311,-20,-206,36.39,547,228,0.00,32.25
4194580131,284,740,16180,-334,-20,-239,36.39,590,235,0.00,32.25
4195205169,192,700,16044,-294,-21,-212,36.39,455,70,0.76,32.25
4195239639,252,668,16104,-278,-22,-217,36.34,344,71,0.00,32.25
4195864688,196,636,16164,-297,-20,-233,36.29,135,1756,0.00,32.25
4195897943,292,668,16268,-325,-32,-228,36.39,140,1703,0.00,32.25
4196522986,128,596,16112,-283,-18,-214,36.29,1271,1205,0.00,32.25
4196556233,156,584,16268,-298,-31,-208,36.34,1456,1008,0.00,32.31
4197181275,272,628,16004,-314,-17,-242,36.39,1852,577,0.00,32.31
4197215753,216,668,16212,-292,-2,-243,36.34,1753,587,0.50,32.25
4197840811,284,672,16132,-297,-30,-213,36.44,576,589,0.00,32.25
4197874071,228,700,15984,-300,-29,-203,36.34,607,594,0.00,32.31
4198499100,256,536,16088,-286,-32,-227,36.29,541,169,0.78,32.31
4198533561,212,680,16036,-334,-30,-210,36.29,574,159,0.00,32.31
4199158605,240,596,16044,-310,-8,-211,36.34,204,477,1.52,32.31
4199191860,256,724,16180,-320,-9,-215,36.34,214,734,0.00,32.25
4199816904,160,680,16168,-285,-17,-228,36.39,75,1597,1.52,32.25
4199850170,208,572,16120,-313,-31,-193,36.39,124,1702,0.00,32.25
4200475228,184,700,16012,-291,-25,-227,36.44,1537,581,0.00,32.25
4200509684,192,632,16140,-294,-33,-234,36.34,1527,570,1.43,32.31
4201134740,188,700,16020,-307,-34,-207,36.39,627,642,0.00,32.31
4201168008,240,664,16132,-316,-6,-237,36.39,640,604,0.00,32.25
4201793051,236,596,16232,-305,-46,-212,36.39,511,227,0.78,32.25
4201826303,280,688,16116,-305,-21,-221,36.39,580,207,0.00,32.25
4202451338,332,716,16084,-312,-21,-206,36.29,246,94,1.52,32.25
4202485799,240,720,15996,-331,-12,-218,36.29,222,115,0.00,32.25
4203110861,212,736,16116,-291,-22,-212,36.34,89,1620,0.00,32.25
4203144108,212,724,16068,-288,-2,-237,36.29,105,1573,0.00,32.25
4203769140,216,632,16140,-309,-21,-211,36.39,1591,635,0.00,32.25
4203802389,260,656,16208,-307,-10,-188,36.25,1610,593,0.00,32.25
4204427425,128,672,15988,-315,-37,-233,36.44,757,591,0.51,32.25
4204461897,336,704,16256,-302,-13,-207,36.34,665,583,0.00,32.25
4205086953,244,640,15888,-316,-45,-229,36.34,552,243,0.00,32.25
4205120209,252,680,16044,-311,-18,-225,36.34,595,233,0.00,32.31
4205745234,308,656,16184,-328,-34,-220,36.25,356,70,0.76,32.31
4205779692,228,664,16184,-323,-33,-236,36.29,238,78,0.00,32.25
4206404728,192,620,16116,-293,-21,-239,36.25,94,1690,0.00,32.25
4206437973,212,532,16036,-299,-52,-202,36.29,106,1636,0.00,32.25
4207063017,228,672,15996,-294,-40,-222,36.29,1664,667,0.00,32.25
4207096282,328,700,16024,-326,-27,-198,36.20,1662,641,0.74,32.25
4207721332,228,656,16072,-315,-9,-226,36.11,994,556,0.00,32.25
4207755789,256,620,16104,-308,-22,-224,36.20,814,560,0.00,32.25
4208380831,240,660,16016,-315,-9,-233,36.29,580,463,0.00,32.25
4208414079,184,644,16084,-308,-19,-228,36.25,618,332,0.00,32.25
4209039139,168,620,16088,-270,-20,-213,36.25,508,124,0.52,32.25
4209072417,224,688,16076,-296,-30,-214,36.25,569,102,0.00,32.25
4209697466,148,588,16088,-300,-23,-231,36.29,156,1584,1.52,32.25
4209731936,300,616,16120,-306,-13,-235,36.25,124,1670,0.00,32.25
4210356999,316,600,16132,-308,-17,-231,36.25,1214,1389,0.00,32.25
4210390258,260,604,16132,-294,-5,-217,36.29,1382,1173,0.00,32.25
4211015300,188,600,15972,-310,-10,-241,36.20,1795,570,0.00,32.25
4211048547,264,700,16036,-320,-28,-223,36.25,1748,550,0.74,32.25
4211673677,284,628,16128,-300,-41,-237,36.25,609,551,0.00,32.25
4211708160,240,636,16088,-306,-39,-216,36.25,568,561,0.00,32.25
4212333215,188,624,16156,-317,-41,-227,36.20,555,193,0.00,32.25
4212366483,192,680,16196,-321,-27,-220,36.20,594,181,0.00,32.25
4212991513,216,648,16040,-318,-29,-232,36.29,164,251,0.52,32.25
4213025984,288,692,16100,-303,-43,-224,36.15,190,534,0.00,32.25
4213651041,228,628,16004,-316,-45,-212,36.20,101,1630,1.52,32.25
4213684299,268,720,16108,-274,-25,-217,36.11,125,1588,0.00,32.25
4214309367,252,700,16232,-308,-33,-238,36.15,1603,610,0.00,32.25
4214342631,188,576,16032,-332,-17,-237,36.20,1627,623,0.00,32.25
4214967670,196,684,16108,-317,-30,-235,36.20,909,545,0.76,32.25
4215002135,264,740,16164,-297,-7,-201,36.25,775,557,0.00,32.25
4215627182,212,592,16088,-296,-36,-226,36.20,586,569,0.00,32.25
4215660432,220,700,16048,-309,-25,-214,36.11,609,507,0.00,32.25
4216285471,224,740,16064,-311,-33,-220,36.25,527,165,0.76,32.25
4216318719,164,712,16064,-312,-29,-235,36.20,568,143,0.00,32.25
4216943770,232,564,16204,-296,-8,-213,36.20,194,757,1.52,32.25
4216978234,176,744,16136,-295,-47,-222,36.11,183,981,0.00,32.25
4217603277,296,644,16068,-320,-13,-225,36.25,107,1533,0.00,32.25
4217636528,200,716,16172,-307,-39,-233,36.11,124,1626,0.00,32.25
4218261575,276,712,15996,-307,-7,-211,36.20,1625,589,0.00,32.25
4218296048,172,760,15996,-318,-34,-221,36.11,1572,590,0.74,32.25
4218921113,172,624,16116,-310,-20,-241,36.11,918,649,0.00,32.25
4218954385,140,544,16132,-296,-35,-232,36.11,841,613,0.00,32.25
4219579423,272,660,15984,-309,-1,-216,36.06,535,540,0.00,32.25
4219612671,332,656,16056,-287,-23,-221,36.15,590,495,0.00,32.25
4220237701,284,692,16008,-302,-13,-226,36.11,576,157,0.52,32.25
4220272158,260,512,16016,-306,-17,-233,36.20,575,178,0.00,32.25
4220897194,224,568,16080,-341,-21,-208,36.11,161,492,0.00,32.25
4220930442,244,720,16204,-314,-8,-230,36.15,197,699,0.00,32.25
4221555471,320,696,16076,-329,-30,-226,36.11,97,1518,0.76,32.25
4221589941,232,592,16044,-281,-32,-215,36.20,88,1515,0.00,32.25
4222214983,228,608,16260,-301,-36,-233,36.06,1679,732,0.00,32.25
4222248233,228,700,16248,-308,-9,-229,36.06,1699,692,0.00,32.25
4222873290,240,700,16144,-270,-7,-222,36.20,1629,576,0.76,32.25
4222906536,156,648,15980,-307,-37,-216,36.20,1559,555,0.00,32.25
4223531662,180,596,16204,-279,-29,-226,36.20,605,572,0.00,32.25
4223566111,300,632,16076,-311,-50,-224,36.11,604,575,0.00,32.19
4224191167,192,588,16144,-304,-14,-243,36.15,531,188,0.00,32.19
4224224418,216,668,16272,-303,-18,-217,36.11,583,204,0.00,32.25
4224849461,240,640,16088,-304,-25,-225,36.11,248,72,0.51,32.25
4224883944,268,576,16352,-289,-20,-222,36.15,232,89,0.00,32.25
4225508986,136,632,16076,-300,-30,-221,36.20,136,1722,0.00,32.25
4225542244,192,568,16156,-297,-17,-201,36.11,131,1699,0.00,32.25
4226167305,240,656,16176,-292,-24,-235,36.06,983,1644,0.00,32.25
4226200564,236,636,16252,-308,-14,-221,36.15,1179,1472,0.00,32.19
4226825708,208,640,15972,-292,-12,-238,36.06,1097,601,0.51,32.19
4226860178,256,632,16092,-305,-6,-220,36.11,1665,599,0.00,32.19
4227485218,324,612,16288,-295,-23,-216,36.20,597,569,1.52,32.19
4227518499,160,592,16192,-308,-33,-235,36.11,637,602,0.00,32.25
4228143543,176,644,16024,-297,-27,-212,36.11,555,227,1.52,32.25
4228177999,192,616,16220,-314,-35,-191,36.20,562,219,0.00,32.19
4228803040,208,736,16044,-310,-16,-215,36.06,565,168,0.00,32.19
4228836300,196,616,16096,-296,-37,-236,36.11,590,121,0.00,32.19
4229461331,240,728,16224,-301,-42,-226,36.15,114,1259,0.76,32.19
4229494613,256,608,15976,-302,-18,-214,36.06,172,1371,0.00,32.25
4230119654,244,648,16168,-284,-24,-216,36.11,211,1787,0.00,32.25
4230154122,220,648,16184,-293,-31,-211,36.06,400,1844,0.00,32.19
4230779187,180,580,16140,-288,-18,-202,36.06,1524,609,0.00,32.19
4230812443,216,604,16148,-301,-5,-221,36.11,1555,632,0.00,32.25
4231437483,292,624,16012,-322,-6,-232,36.01,658,578,0.51,32.25
4231470754,248,756,16080,-306,-11,-219,36.11,650,553,0.00,32.19
4232095891,164,608,16164,-314,-7,-234,36.01,659,376,0.00,32.19
4232130360,172,572,16208,-285,-22,-224,36.11,585,238,1.43,32.25
4232755400,276,660,16028,-287,-31,-213,36.11,544,126,0.00,32.25
4232788658,216,596,16012,-300,-40,-212,36.01,581,147,0.00,32.19
4233413720,296,652,16068,-299,-25,-210,36.06,183,1101,0.78,32.19
4233448199,276,656,16116,-329,-21,-213,36.01,172,1221,0.00,32.19
4234073247,264,728,16116,-280,-35,-221,35.97,121,1784,0.00,32.19
4234106527,260,644,16148,-293,-17,-217,36.06,230,1806,0.00,32.25
4234731554,256,672,15928,-285,-32,-211,36.06,1539,611,0.00,32.25
4234764822,192,604,16168,-310,-25,-225,36.06,1560,593,0.00,32.19
4235389864,264,644,16132,-293,-30,-209,36.11,736,555,0.51,32.19
4235424363,256,616,16052,-309,-13,-217,36.11,657,557,0.00,32.19
4236049423,212,704,16112,-307,-36,-227,36.01,577,393,0.00,32.19
4236082679,212,676,16140,-313,-28,-220,36.01,610,266,0.00,32.19
4236707723,220,624,16028,-303,-53,-220,36.06,525,114,0.76,32.19
4236740979,252,724,16088,-316,-16,-224,36.01,565,98,0.00,32.19
4237366022,192,656,16060,-295,-10,-221,36.06,195,1297,1.52,32.19
4237400494,228,680,15956,-329,-20,-241,36.06,173,1415,0.00,32.19
4238025544,228,612,16288,-314,-29,-227,36.06,364,1847,0.00,32.19
4238058806,208,540,15956,-322,-26,-222,36.01,628,1872,0.00,32.19
4238683848,180,604,16136,-295,-41,-228,36.06,1501,568,0.00,32.19
4238718325,136,536,16104,-297,-1,-237,36.06,1544,574,0.00,32.19
4239343370,252,692,15876,-310,-26,-218,35.97,630,686,0.51,32.19
4239376638,204,648,16196,-297,-19,-217,35.92,640,602,0.00,32.19
4240001687,228,632,16048,-326,-22,-224,36.11,531,236,1.52,32.19
4240034934,208,688,16160,-320,-33,-227,35.97,591,241,0.00,32.19
4240659999,220,576,16100,-305,-22,-211,36.06,537,75,1.52,32.19
4240694477,288,716,16140,-300,-2,-220,36.06,455,80,0.00,32.19
4241319532,264,684,16176,-304,-32,-210,36.01,157,1612,0.00,32.19
4241352778,228,632,16088,-294,-16,-218,36.01,161,1678,0.00,32.19
4241977823,204,624,16072,-303,-15,-214,36.01,921,1674,0.00,32.19
4242011074,140,684,16176,-314,-17,-239,36.01,1140,1511,0.00,32.19
4242636131,228,696,15996,-320,-10,-222,35.92,1720,603,0.00,32.19
4242670604,324,660,16224,-303,-49,-221,35.97,1792,597,0.00,32.19
4243295649,220,664,15988,-315,-33,-218,36.06,577,589,0.38,32.19
4243328919,316,704,16172,-336,-29,-228,36.06,619,591,0.00,32.19
4243953972,120,608,16120,-342,-6,-209,35.97,549,180,1.52,32.19
4243988455,304,664,16108,-305,-3,-232,35.97,566,182,0.00,32.19
4244613500,148,612,16088,-305,-39,-224,36.06,233,183,1.52,32.19
4244646754,156,636,16224,-294,-3,-219,35.97,237,134,0.00,32.19
4245271813,164,608,16152,-283,-27,-226,35.97,43,1562,1.52,32.19
4245305109,264,600,16096,-315,-22,-217,36.01,100,1569,0.00,32.19
4245930156,288,652,16104,-316,-15,-233,36.06,1656,609,0.00,32.19
4245964619,232,644,16108,-292,-10,-233,36.01,1602,601,1.43,32.19
4246589663,272,564,16220,-314,-40,-221,35.92,997,624,0.00,32.19
4246622931,188,680,16040,-296,-14,-219,35.97,892,605,0.00,32.19
4247247994,292,632,15980,-277,-26,-235,36.01,531,498,0.00,32.19
4247281250,224,656,16168,-306,-44,-196,36.01,584,405,0.00,32.19
4247906294,260,568,15976,-304,-35,-224,35.92,592,110,0.00,32.19
4247940758,296,600,16096,-297,-9,-226,35.92,565,102,0.51,32.12
4248565803,248,692,16140,-303,-22,-217,36.01,157,1538,0.00,32.12
4248599061,248,668,16068,-305,-2,-217,35.87,178,1656,0.00,32.19
4249224097,232,696,16124,-296,-6,-210,36.01,1068,1545,0.00,32.19
4249257357,260,604,16132,-308,-24,-243,36.01,1249,1294,0.00,32.19
4249882473,204,584,15964,-318,-32,-232,35.97,1842,577,0.00,32.19
4249916958,212,720,16112,-297,-49,-252,35.92,1808,587,0.51,32.19
4250542026,200,584,16108,-326,-15,-225,36.06,566,592,0.00,32.19
4250575295,204,592,16236,-317,11,-237,36.01,618,596,0.00,32.12
4251200358,256,696,15936,-307,-2,-239,35.97,534,160,0.78,32.12
4251233625,252,572,16172,-306,-12,-220,35.97,574,144,0.00,32.19
4251858767,192,636,15992,-281,-10,-221,36.06,199,860,1.52,32.19
4251893269,260,640,16060,-305,-17,-225,35.87,184,1096,0.00,32.19
4252518311,308,640,16072,-272,-11,-204,35.92,150,1792,0.00,32.19
4252551578,176,636,16172,-334,-28,-235,35.92,426,1868,0.00,32.12
4253176634,196,708,16192,-302,-26,-227,36.01,1499,569,0.00,32.12
4253211105,252,648,16164,-307,-12,-222,35.97,1591,553,0.00,32.12
4253836142,248,728,16152,-299,-21,-227,35.97,613,664,0.51,32.12
4253869415,236,708,16276,-277,-41,-221,35.92,639,604,0.00,32.12
4254494466,228,692,16048,-300,-34,-225,36.06,528,219,1.52,32.12
4254527718,332,668,16112,-308,-15,-208,36.06,580,194,0.00,32.12
4255152777,164,700,15960,-302,-28,-211,35.92,213,191,1.52,32.12
4255187245,236,676,16160,-308,-29,-200,35.97,193,450,0.00,32.12
4255812296,260,652,15996,-301,-19,-222,36.01,132,1669,0.00,32.12
4255845560,268,572,15968,-311,-29,-230,36.01,131,1745,0.00,32.12
4256470619,184,600,16112,-320,-24,-215,36.01,1456,604,0.00,32.12
4256503885,192,692,15980,-322,-25,-218,36.06,1547,582,0.00,32.12
4257128921,208,544,16140,-302,-14,-217,36.01,610,560,0.51,32.12
4257163398,180,680,16032,-287,-21,-236,35.97,585,563,0.00,32.12
4257788472,172,596,16060,-299,16,-239,35.97,563,207,0.00,32.12
4257821731,164,672,15920,-285,-24,-242,36.06,592,198,0.00,32.12
4258446767,208,756,16148,-310,-21,-225,36.06,171,108,0.76,32.12
4258480036,120,724,16176,-305,-10,-236,36.01,205,280,0.00,32.12
4259105183,268,636,16212,-296,2,-215,35.97,119,1559,1.52,32.12
4259139658,216,636,16200,-319,-23,-216,35.97,134,1598,0.00,32.12
4259764712,248,560,16192,-292,-26,-237,36.01,1561,609,0.00,32.12
4259797974,312,652,16024,-307,-38,-218,36.01,1581,619,0.00,32.12
4260423027,308,644,16048,-317,-31,-227,35.97,658,550,0.76,32.12
4260457485,228,660,16124,-298,-4,-215,36.01,611,556,0.00,32.12
4261082531,280,760,16024,-300,-28,-237,36.01,578,258,0.00,32.12
4261115777,244,572,16020,-330,6,-217,35.97,608,233,0.00,32.12
4261740834,232,592,16036,-339,-17,-239,35.92,376,86,0.76,32.12
4261774096,172,620,16016,-306,-33,-225,35.92,289,92,0.00,32.12
4262399213,172,600,16084,-322,-11,-206,35.87,113,1704,0.00,32.12
4262433665,196,640,16184,-315,-32,-217,35.92,90,1656,0.00,32.12
4263058704,212,668,16180,-294,-5,-239,36.01,101,951,0.00,32.12
4263091989,140,516,16172,-296,-27,-214,35.92,1619,812,0.00,32.06
4263717040,212,704,15932,-338,-27,-248,35.92,1552,558,0.51,32.06
4263751528,208,692,16056,-299,-12,-190,36.01,1359,564,0.00,32.06
4264376562,224,680,15900,-285,-29,-251,35.87,589,612,0.00,32.06
4264409816,236,644,16060,-289,-42,-210,35.92,610,559,0.00,32.06
4265034857,180,632,16080,-291,-36,-223,36.01,519,130,0.76,32.06
4265068123,220,592,16016,-314,-28,-230,35.92,573,99,0.00,32.06
4265693194,216,724,16148,-334,2,-224,36.01,162,1481,1.52,32.06
4265727662,216,520,16036,-292,-33,-230,35.92,160,1604,0.00,32.12
4266352709,268,600,16044,-282,-35,-229,35.92,1149,1460,0.00,32.12
4266385964,192,728,16060,-296,-20,-222,35.97,1330,1281,0.00,32.12
4267011022,200,636,16128,-300,-42,-214,35.87,1786,573,0.00,32.12
4267045501,240,632,16104,-307,-23,-222,35.87,1706,561,0.74,32.06
4267670553,180,680,16120,-309,-40,-233,35.87,595,659,0.00,32.06
4267703818,200,584,15952,-302,-25,-222,35.92,609,586,0.00,32.12
4268328863,312,532,16112,-323,-21,-223,35.92,530,135,0.78,32.12
4268362136,236,672,16208,-304,-38,-223,35.87,569,134,0.00,32.06
4268987194,232,564,16312,-303,-29,-206,35.82,163,1547,1.52,32.06
4269021663,212,636,16104,-320,-26,-225,35.92,134,1654,0.00,32.12
4269646703,244,632,16240,-284,-14,-232,35.92,1413,1141,0.00,32.12
4269679948,184,720,16052,-290,-37,-228,35.87,1587,929,0.00,32.12
4270304996,208,536,16088,-291,0,-208,35.92,1375,579,0.76,32.12
4270338270,184,784,16072,-285,-9,-229,35.92,1214,563,0.00,32.06
4270963317,200,604,16156,-282,-37,-233,35.97,592,477,0.00,32.06
4270997784,232,680,16124,-328,-33,-237,36.01,575,339,0.00,32.12
4271622842,340,728,16188,-289,-29,-229,35.87,525,107,0.00,32.12
4271656082,272,604,16064,-317,-27,-239,35.97,515,90,0.00,32.06
4272281121,296,720,16116,-307,-27,-223,36.01,90,1606,0.00,32.06
4272315600,232,684,16036,-302,-45,-243,35.87,80,1609,0.00,32.12
4272940625,340,620,16084,-311,-24,-233,35.92,1644,738,0.00,32.12
4272973882,244,660,16048,-297,-29,-219,35.82,1703,663,0.00,32.06
4273598937,216,728,16232,-282,-39,-205,35.82,693,572,0.30,32.06
4273632189,248,672,16200,-283,-17,-216,35.92,679,561,0.00,32.12
4274257238,140,656,16000,-300,-34,-230,35.82,706,237,0.00,32.12
4274291714,208,604,16244,-284,-24,-223,35.97,573,219,1.43,32.06
4274916768,164,672,16140,-282,-44,-224,35.87,245,106,0.00,32.06
4274950042,232,636,16124,-276,-32,-224,35.97,247,149,0.00,32.06
4275575075,252,608,16256,-299,-34,-235,35.97,104,1496,0.78,32.06
4275609552,96,612,16088,-310,-29,-223,35.92,119,1524,0.00,32.06
4276234582,220,644,16168,-290,-10,-236,35.92,1528,674,0.00,32.06
4276267836,264,664,16204,-309,-30,-220,35.87,1564,622,0.00,32.06
4276892873,188,684,16076,-309,11,-220,35.87,551,571,0.76,32.06
4276926146,156,632,16088,-288,-24,-222,35.82,606,555,0.00,32.06
4277551190,168,624,16080,-329,-12,-227,35.87,574,179,1.52,32.06
4277585656,200,600,15976,-291,-39,-224,35.97,557,179,0.00,32.06
4278210691,248,652,16024,-306,-16,-205,35.97,161,950,0.00,32.06
4278243941,212,664,16160,-312,-33,-228,35.82,184,1174,0.00,32.06
4278868977,240,660,16176,-305,-1,-223,35.92,662,1781,0.00,32.06
4278903429,188,576,16104,-318,-33,-229,35.92,901,1685,0.00,32.06
4279528489,240,644,16208,-304,-14,-212,35.92,1834,646,0.00,32.06
4279561755,192,644,16184,-318,-21,-211,35.87,1853,624,0.00,32.06
4280186785,204,604,16096,-302,-38,-222,35.92,540,569,0.38,32.06
4280220046,188,628,16116,-309,-32,-192,35.92,588,542,0.00,32.06
4280845102,232,608,16072,-283,-41,-223,36.01,578,120,1.52,32.06
4280879601,168,712,16104,-283,-26,-225,35.82,547,105,0.00,32.06
4281504651,256,572,16280,-289,-32,-248,35.92,142,1639,0.00,32.06
4281537908,292,600,15948,-295,-40,-210,35.87,146,1701,0.00,32.06
4282162956,176,640,16180,-280,-7,-232,35.87,1495,874,0.00,32.06
4282196209,224,632,16104,-330,-38,-236,35.92,1628,736,0.00,32.06
4282821337,208,664,16100,-318,-26,-232,35.87,1085,595,0.51,32.06
4282855796,164,604,16156,-290,-37,-227,35.87,883,587,0.00,32.06
4283480846,216,584,16068,-281,-31,-205,35.92,555,246,0.00,32.06
4283514104,372,692,16036,-312,-32,-243,35.92,595,244,0.00,32.06
4284139152,280,672,16212,-330,-8,-224,35.87,235,84,0.76,32.06
4284173611,244,696,16060,-296,-40,-212,35.87,237,98,0.00,32.06
4284798657,136,648,16096,-305,-29,-216,35.87,82,1682,1.52,32.06
4284831912,392,636,15948,-306,3,-232,35.82,105,1563,0.00,32.06
4285456955,296,688,16052,-296,-28,-221,35.78,1574,596,0.00,32.06
4285490219,252,576,16064,-300,-9,-215,35.78,1593,614,0.00,32.06
4286115262,204,628,16048,-314,-30,-235,35.82,647,556,0.76,32.06
4286149719,316,596,16188,-335,-24,-199,35.82,608,561,0.00,32.06
4286774783,316,580,16144,-302,-30,-217,35.78,581,237,0.00,32.06
4286808050,160,660,15936,-294,-51,-222,35.92,606,230,0.00,32.00
4287433096,220,668,16084,-293,-17,-217,35.92,247,122,0.76,32.00
4287466360,268,624,16152,-312,-19,-234,35.87,239,119,0.00,32.06
4288091399,184,660,16012,-299,-15,-233,35.82,224,1567,0.00,32.06
4288125848,156,712,16072,-293,-22,-220,35.87,77,1551,0.00,32.06
4288750902,240,568,16020,-290,-12,-219,35.87,1579,622,0.00,32.06
4288784173,240,672,16104,-299,-34,-205,35.97,1599,629,0.00,32.06
4289409219,168,632,16104,-303,-33,-221,35.82,596,567,0.51,32.06
4289442479,180,572,15984,-294,-32,-232,35.82,616,555,0.00,32.06
4290067619,160,632,16048,-311,-33,-203,35.92,592,213,1.52,32.06
4290102102,196,616,16076,-311,-19,-218,35.82,578,220,0.00,32.06
4290727158,200,676,16136,-280,-25,-224,35.82,211,142,0.00,32.06
4290760415,228,708,16260,-305,-46,-239,35.92,230,139,0.00,32.06
4291385464,208,728,16024,-339,-48,-240,35.87,48,1531,0.76,32.06
4291418726,244,544,15876,-286,-42,-222,35.82,91,1515,0.00,32.06
4292043846,280,612,16060,-304,-25,-215,35.87,97,613,0.00,32.06
4292078312,212,672,16080,-309,-50,-236,35.87,1554,613,0.00,32.06
4292703372,232,552,16100,-325,-47,-235,35.82,595,599,0.76,32.06
4292736652,268,644,16080,-296,-19,-223,35.82,633,607,0.00,32.06
4293361697,188,580,16148,-322,-38,-224,35.87,530,203,1.52,32.06
4293394979,228,644,15996,-316,-19,-223,35.92,582,185,0.00,32.06
4294020032,260,520,16104,-302,-18,-215,35.87,206,471,1.52,32.06
4294054490,228,776,16052,-314,-30,-233,35.82,177,759,0.00,32.06
4294679523,256,596,16068,-276,-45,-217,35.82,340,1849,0.00,32.06
4294712765,168,604,16212,-311,-16,-217,35.87,651,1846,0.00,32.06
4295337810,192,636,16008,-300,-35,-227,35.82,1769,572,0.00,32.06
4295371078,184,588,15948,-294,-38,-236,35.82,1834,561,0.00,32.00
4295996141,212,632,15960,-308,-22,-222,35.92,600,568,0.51,32.00
4296030632,260,624,15948,-313,-19,-189,35.87,581,560,0.00,32.06
4296655694,200,664,16192,-306,-28,-227,35.92,544,137,0.00,32.06
4296688964,104,688,16044,-305,-5,-220,35.87,588,115,0.00,32.06
4297314022,280,624,16180,-291,-15,-222,35.87,81,1664,0.76,32.06
4297347288,208,652,16088,-300,-53,-231,35.92,106,1639,0.00,32.06
4297972372,256,616,16020,-319,-44,-208,35.92,112,687,0.00,32.06
4298006861,152,596,15984,-292,0,-218,35.92,1672,647,0.00,32.06
4298631919,196,652,16112,-315,-30,-220,35.82,661,592,0.76,32.06
4298665209,172,680,16144,-313,-47,-250,35.87,657,602,0.00,32.00
4299290270,232,652,16132,-314,-26,-240,35.82,537,216,0.00,32.00
4299323542,248,700,16048,-292,1,-230,35.87,579,188,0.00,32.06
4299948619,244,732,16052,-334,-14,-225,35.82,211,455,0.76,32.06
