timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,tempMPU,IR,Red,BPM,DS1
4520026743,232,616,16140,-318,-31,-218,35.73,163,1665,0.00,31.88
4520651798,236,696,16148,-291,-15,-233,35.73,1496,608,0.00,31.88
4520685065,204,644,16032,-272,-28,-195,35.59,1607,582,0.00,31.88
4521310135,268,696,16048,-312,-24,-222,35.73,579,237,0.51,31.88
4521344630,376,760,15992,-315,-10,-232,35.68,553,213,0.00,31.94
4521969704,168,688,16180,-290,-2,-230,35.73,142,1662,0.00,31.94
4522002959,208,624,16048,-301,-28,-223,35.73,152,1673,0.00,31.88
4522628043,188,688,16064,-300,-17,-205,35.64,1605,590,0.00,31.88
4522661326,160,592,15992,-282,-3,-249,35.73,1822,585,0.00,31.88
4523286392,236,752,15996,-336,-34,-221,35.73,592,191,0.51,31.88
4523320873,188,732,15948,-285,-41,-212,35.73,548,176,0.00,31.94
4523945950,256,588,15980,-293,2,-225,35.78,94,1685,0.00,31.94
4523979210,204,732,16072,-314,-36,-214,35.73,105,1588,0.00,31.88
4524604269,264,708,16116,-288,-37,-230,35.73,1148,579,0.00,31.88
4524637546,228,668,16052,-315,-11,-236,35.73,858,584,0.74,31.88
4525262617,248,656,16156,-325,-20,-209,35.64,564,115,0.00,31.88
4525297102,236,684,15988,-294,-22,-238,35.78,546,106,0.00,31.94
4525922178,292,604,16104,-306,-18,-210,35.68,802,1811,0.00,31.94
4525955441,324,604,16120,-308,-35,-208,35.78,1207,1376,0.00,31.88
4526580500,232,664,16104,-306,-27,-230,35.82,560,578,0.52,31.88
4526613764,176,608,16140,-313,-23,-221,35.64,603,574,0.00,31.94
4527238825,284,644,16088,-301,-21,-223,35.73,222,104,1.52,31.94
4527273307,256,632,16104,-285,-44,-237,35.73,201,513,0.00,31.88
4527898369,188,640,16112,-306,-32,-233,35.64,1610,711,0.00,31.88
4527931635,144,652,16056,-287,-14,-218,35.64,1610,626,0.00,31.88
4528556707,152,680,16060,-301,-44,-207,35.68,536,244,0.00,31.88
4528589975,216,692,16048,-305,-45,-229,35.73,585,228,0.00,31.88
4529215058,144,724,16076,-300,-19,-257,35.68,108,1633,0.51,31.88
4529249550,208,712,16144,-310,-45,-214,35.68,91,1617,0.00,31.88
4529874607,148,664,16212,-287,2,-219,35.78,1781,675,0.00,31.88
4529907886,200,692,16072,-298,-11,-223,35.73,1458,602,1.43,31.88
4530532962,292,644,16132,-304,-28,-211,35.78,536,150,0.00,31.88
4530566245,280,632,16016,-285,5,-220,35.68,588,152,0.00,31.94
4531191309,288,808,16056,-323,-36,-229,35.68,270,1831,0.78,31.94
4531224575,204,596,16020,-304,-31,-233,35.68,796,1710,0.00,31.88
4531849734,168,576,16272,-309,-22,-223,35.59,613,557,1.52,31.88
4531884230,248,624,16076,-303,-36,-234,35.68,574,553,0.00,31.88
4532509294,180,676,15980,-298,-25,-240,35.73,214,158,0.00,31.88
4532542556,196,676,16240,-321,-3,-231,35.64,211,548,0.00,31.94
4533167619,228,584,16104,-323,-17,-220,35.73,1548,619,0.00,31.94
4533200893,248,668,15916,-276,-24,-227,35.73,1555,599,0.00,31.88
4533825976,224,660,16104,-298,-52,-228,35.68,574,223,0.51,31.88
4533860471,192,672,16180,-302,-35,-231,35.68,569,205,0.00,31.88
4534485574,272,632,16036,-275,-41,-208,35.64,126,1746,0.00,31.88
4534518863,180,608,16020,-294,-13,-223,35.73,98,1643,0.00,31.88
4535143944,140,660,15984,-321,-15,-202,35.73,1491,591,0.00,31.88
4535177229,248,640,16096,-290,-32,-234,35.64,1122,603,0.74,31.88
4535802309,264,728,16128,-307,-33,-234,35.73,531,122,0.00,31.88
4535835573,284,672,16072,-284,-17,-237,35.73,569,91,0.00,31.94
4536460652,184,664,16156,-318,-9,-210,35.73,979,1549,0.00,31.94
4536495148,228,664,16184,-313,5,-242,35.78,1292,1102,0.00,31.88
4537120219,240,644,16068,-283,-38,-211,35.73,598,644,0.52,31.88
4537153490,208,652,16228,-285,-44,-214,35.73,623,596,0.00,31.88
4537778556,272,676,15988,-305,-30,-212,35.59,214,437,1.52,31.88
4537811823,248,616,16108,-312,-18,-227,35.68,196,900,0.00,31.88
4538436881,188,680,16108,-303,-11,-224,35.73,1581,574,0.00,31.88
4538471363,264,620,16020,-300,-7,-225,35.73,1540,579,1.43,31.88
4539096422,224,672,15984,-318,-21,-237,35.78,590,302,0.00,31.88
4539129709,252,680,16108,-323,-47,-225,35.73,600,241,0.00,31.88
4539754769,168,636,16236,-299,-13,-228,35.73,87,1660,0.78,31.88
4539788051,260,732,16108,-310,-4,-214,35.59,113,1646,0.00,31.88
4540413114,240,736,15968,-312,-22,-215,35.59,1826,555,0.00,31.88
4540447608,136,612,16100,-286,-26,-212,35.59,1668,557,1.43,31.88
4541072725,224,620,16116,-312,-2,-223,35.68,581,212,0.00,31.88
4541105983,240,588,16096,-290,-33,-234,35.68,605,183,0.00,31.88
4541731040,176,680,16064,-286,-13,-236,35.68,576,1582,0.78,31.88
4541764331,192,652,16224,-296,-54,-224,35.68,110,1569,0.00,31.88
4542389398,208,632,15932,-292,-26,-230,35.78,1266,562,0.00,31.88
4542423891,256,628,16128,-296,-26,-217,35.68,907,543,1.43,31.88
4543048974,180,788,16136,-271,-30,-231,35.73,580,237,0.00,31.88
4543082237,200,700,16152,-306,-38,-232,35.73,597,156,0.00,31.88
4543707338,240,656,16048,-296,6,-212,35.73,82,1671,0.78,31.88
4543740618,228,600,16192,-301,-22,-234,35.68,187,1863,0.00,31.88
4544365700,196,672,16168,-295,-6,-223,35.59,703,556,0.00,31.88
4544398985,248,628,16052,-315,-4,-215,35.68,637,549,1.43,31.88
4545024151,328,672,16084,-302,-34,-217,35.64,580,116,0.00,31.88
4545058630,240,632,16132,-309,-44,-222,35.64,543,99,0.00,31.88
4545683698,264,636,16108,-309,-23,-236,35.59,198,1850,0.00,31.88
4545716962,224,624,15908,-322,-30,-223,35.73,683,1831,0.00,31.88
4546342023,220,672,16052,-307,-21,-222,35.68,598,576,0.52,31.88
4546375298,192,652,16192,-303,-15,-207,35.68,619,563,0.00,31.88
4547000387,188,644,16108,-305,-21,-248,35.73,574,94,1.52,31.88
4547034887,284,684,15984,-321,-35,-225,35.64,503,86,0.00,31.88
4547659957,164,624,16108,-313,-41,-236,35.68,423,1931,0.00,31.88
4547693239,260,680,15972,-306,-27,-235,35.68,897,1717,0.00,31.88
4548318307,192,664,16156,-306,-33,-233,35.68,588,562,0.76,31.88
4548351577,276,632,16180,-297,-42,-239,35.64,618,588,0.00,31.88
4548976654,172,656,16064,-289,-37,-233,35.68,547,100,1.52,31.88
4549011136,372,676,16044,-320,-31,-242,35.68,504,74,0.00,31.88
4549636201,236,732,16156,-298,-17,-229,35.73,426,1946,0.00,31.88
4549669467,152,708,16176,-278,-37,-226,35.68,893,1699,0.00,31.88
4550294531,216,740,16172,-274,-20,-211,35.64,623,589,0.76,31.88
4550327823,264,640,15984,-271,-18,-224,35.73,628,593,0.00,31.88
4550952886,172,688,16064,-312,-29,-229,35.68,551,102,1.52,31.88
4550986198,196,708,16084,-298,-4,-218,35.78,564,81,0.00,31.94
4551611355,240,596,16116,-307,-34,-206,35.68,121,1703,1.52,31.94
4551645849,232,660,16124,-314,-4,-226,35.68,279,1836,0.00,31.88
4552270926,192,668,16116,-291,-18,-239,35.73,839,641,0.00,31.88
4552304195,276,608,16220,-301,-43,-227,35.73,718,610,1.43,31.88
4552929288,308,600,16144,-324,-12,-217,35.59,524,171,0.00,31.88
4552962556,336,692,15960,-288,-26,-228,35.78,580,157,0.00,31.88
4553587647,208,572,16200,-314,-29,-240,35.82,94,1538,0.78,31.88
4553622127,260,568,16240,-310,-29,-217,35.73,105,1554,0.00,31.88
4554247206,140,700,15936,-299,2,-213,35.68,1722,672,0.00,31.88
4554280476,256,720,16012,-276,-42,-228,35.78,1449,605,1.43,31.88
4554905557,192,592,16072,-308,-33,-222,35.73,1591,204,0.00,31.88
4554938844,256,700,16220,-291,5,-249,35.68,593,185,1.52,31.88
4555563900,244,544,16116,-282,-43,-223,35.78,74,1591,0.00,31.88
4555597180,216,708,16248,-315,-40,-226,35.68,83,1576,0.00,31.88
4556222361,156,640,16008,-303,-15,-229,35.82,1781,557,0.00,31.88
4556256850,188,740,16272,-289,-41,-229,35.64,1832,568,0.00,31.88
4556881923,180,584,16160,-306,-6,-229,35.73,578,243,0.52,31.88
4556915206,160,724,16092,-313,-30,-226,35.73,606,226,0.00,31.88
4557540272,232,564,16004,-290,-25,-236,35.68,163,1537,1.52,31.88
4557573558,284,664,16164,-303,-32,-223,35.78,145,1630,0.00,31.88
4558198631,320,748,16104,-290,-25,-225,35.78,1555,572,0.00,31.88
4558233117,128,560,15980,-290,-15,-210,35.73,1570,569,0.00,31.88
4558858193,160,592,16108,-299,-41,-207,35.73,577,440,0.76,31.88
4558891467,228,596,16188,-290,-28,-208,35.68,609,250,0.00,31.88
4559516529,220,628,15984,-307,-29,-214,35.68,143,969,1.52,31.88
4559549808,144,612,16040,-302,-27,-247,35.68,179,1260,0.00,31.88
4560174878,136,580,16216,-292,-32,-228,35.78,1601,597,0.00,31.88
4560209363,176,736,16244,-285,-28,-228,35.73,1581,574,1.43,31.88
4560834429,208,584,16152,-295,-15,-211,35.82,594,652,0.00,31.88
4560867713,96,708,16180,-302,-16,-218,35.82,598,544,0.00,31.88
4561492768,260,724,16248,-281,-16,-231,35.78,229,107,0.78,31.88
4561526047,220,636,16000,-322,-8,-231,35.73,221,422,0.00,31.88
4562151140,352,904,16128,-303,-20,-204,35.73,1395,983,0.00,31.88
4562184399,248,580,16064,-301,-31,-197,35.68,1599,756,0.00,31.88
4562809551,348,540,16112,-306,-15,-215,35.73,625,552,0.76,31.88
4562844050,184,768,16152,-295,-25,-218,35.73,589,557,0.00,31.94
4563469138,116,640,16096,-304,-34,-209,35.68,537,120,0.00,31.94
4563502415,248,620,16040,-314,-35,-220,35.78,480,112,0.00,31.88
4564127494,204,692,16192,-292,-12,-215,35.82,63,1812,0.00,31.88
4564160751,212,580,16048,-322,-5,-232,35.82,485,1842,0.00,31.88
4564785848,284,616,16160,-306,10,-241,35.78,1042,547,0.00,31.88
4564820324,308,676,15984,-286,-37,-193,35.82,768,555,0.50,31.88
4565445416,176,692,16060,-280,-10,-230,35.73,573,207,0.00,31.88
4565478688,280,632,16084,-320,-14,-229,35.82,606,184,0.00,31.94
4566103762,220,636,16088,-344,-48,-240,35.73,113,1640,0.78,31.94
4566137051,232,660,16248,-333,-39,-222,35.87,100,1614,0.00,31.88
4566762120,284,648,16052,-284,-45,-204,35.87,1558,557,0.00,31.88
4566796612,176,616,16036,-288,-11,-223,35.78,1665,563,0.00,31.88
4567421671,196,552,16184,-315,-16,-233,35.82,584,537,0.76,31.88
4567454979,240,608,16128,-313,-13,-234,35.82,608,261,0.00,31.94
4568080038,260,640,16020,-307,-2,-223,35.82,171,236,1.52,31.94
4568113315,300,668,16044,-293,-29,-201,35.82,206,613,0.00,31.94
4568738374,180,668,15932,-275,-21,-239,35.82,1384,1034,0.00,31.94
4568772864,260,660,16060,-317,-18,-229,35.92,1545,772,0.00,31.88
4569397948,204,604,16176,-290,-23,-237,35.92,629,672,0.76,31.88
4569431228,284,592,16112,-295,-32,-238,35.82,640,595,0.00,31.88
4570056311,140,664,16248,-283,-25,-212,35.82,625,118,1.52,31.88
4570089582,212,636,16120,-318,-11,-222,35.97,577,122,0.00,31.88
4570714652,248,664,16048,-289,-5,-215,35.73,108,1539,0.00,31.88
4570749127,224,664,16044,-297,-45,-243,35.92,126,1637,0.00,31.94
4571374210,292,776,16056,-318,-23,-220,35.92,1834,667,0.00,31.94
4571407491,196,632,16160,-302,-20,-227,35.78,1618,592,0.74,31.94
4572032579,100,728,16040,-308,-29,-224,35.82,549,230,0.00,31.94
4572065856,308,632,16040,-278,-17,-239,35.78,593,208,0.00,31.88
4572690908,164,716,16092,-301,-8,-216,35.92,151,1309,0.78,31.88
4572725382,296,588,15972,-293,-38,-205,35.87,149,1501,0.00,31.94
4573350451,200,712,16216,-306,5,-229,35.87,1620,694,0.00,31.94
4573383739,196,612,16176,-307,-37,-219,35.78,1603,614,1.43,31.94
4574008807,136,660,16180,-314,-53,-225,35.78,563,574,0.00,31.94
4574042078,300,728,16116,-311,-24,-241,35.92,608,594,0.00,31.94
4574667143,188,704,16224,-291,-32,-241,35.82,245,108,0.78,31.94
4574700429,240,708,16056,-314,-17,-240,35.92,235,119,0.00,31.94
4575325596,248,644,16128,-281,-10,-212,35.78,930,1664,0.00,31.94
4575360068,136,656,16048,-314,-32,-224,35.92,1185,1373,0.00,31.88
4575985126,196,616,16052,-294,-23,-240,35.87,655,604,0.76,31.88
4576018421,300,680,16144,-307,-33,-220,35.82,660,611,0.00,31.94
4576643485,164,648,16040,-307,-22,-225,35.82,517,138,1.52,31.94
4576676763,284,632,16080,-288,-27,-224,35.92,577,122,0.00,31.94
4577301846,220,680,16136,-306,1,-226,35.87,83,1569,1.52,31.94
4577336351,172,624,16028,-309,-42,-230,35.87,91,1545,0.00,31.94
4577961413,232,672,16192,-313,-24,-238,35.82,1830,631,0.00,31.94
4577994679,228,700,16104,-330,-33,-233,35.82,1857,613,0.00,31.88
4578619752,156,600,16144,-294,-30,-228,35.87,525,229,0.76,31.88
4578653018,128,692,16076,-284,-20,-235,35.87,584,219,0.00,31.94
4579278077,180,648,16112,-312,-10,-243,35.82,183,1210,1.52,31.94
4579312564,292,612,16308,-282,-35,-236,35.82,160,1431,0.00,31.94
4579937621,200,716,16032,-279,-22,-219,35.87,1613,653,0.00,31.94
4579970894,212,616,16200,-313,-10,-226,35.87,1630,643,0.00,31.94
4580595977,276,676,16080,-311,-23,-239,35.82,538,571,0.76,31.94
4580629280,248,612,16184,-319,-38,-202,35.82,598,559,0.00,31.88
4581254342,356,612,16088,-281,-34,-200,35.87,431,86,1.52,31.88
4581288836,244,632,16148,-293,-34,-216,35.87,242,103,0.00,31.94
4581913925,236,708,16120,-328,-7,-258,35.82,261,1865,0.00,31.94
4581947172,156,736,15908,-298,-16,-225,35.82,665,1838,0.00,31.94
4582572278,196,736,16184,-314,-16,-221,35.82,995,583,0.00,31.94
4582605532,88,632,16172,-299,-34,-206,35.73,825,555,0.74,31.94
4583230599,176,712,16196,-305,-25,-228,35.73,910,186,0.00,31.94
4583265094,160,716,16044,-302,-34,-215,35.82,572,180,1.52,31.94
4583890170,232,652,16100,-295,-29,-218,35.87,152,1603,0.00,31.94
4583923445,256,772,16128,-304,-4,-215,35.82,146,1751,0.00,31.94
4584548508,280,672,16044,-283,-41,-234,35.87,1557,586,0.00,31.94
4584581800,208,736,16188,-308,-21,-234,35.82,1546,560,0.76,31.94
4585206959,280,700,16108,-301,-18,-218,35.92,609,538,0.00,31.94
4585241455,228,608,16240,-296,-20,-226,35.82,565,532,0.00,31.94
4585866526,164,688,16188,-299,-33,-251,35.73,215,147,0.00,31.94
4585899791,248,672,16140,-306,-34,-217,35.82,228,138,0.00,31.94
4586524882,152,748,16172,-280,-14,-219,35.78,909,1630,0.00,31.94
4586558155,124,736,16132,-298,-21,-226,35.87,1234,1307,0.00,31.94
4587183218,148,604,16036,-305,-26,-229,35.82,682,565,0.39,31.94
4587217703,244,672,16104,-310,-29,-219,35.78,599,563,0.00,31.94
4587842784,208,640,15980,-288,-36,-237,35.87,560,164,0.00,31.94
4587876042,300,672,16220,-305,-11,-212,35.87,608,159,0.00,31.94
4588501126,180,616,16148,-286,-27,-217,35.82,94,1595,0.76,31.94
4588534409,284,704,16140,-308,-12,-234,35.82,97,1556,0.00,31.88
4589159484,252,648,16124,-319,-26,-221,35.92,1819,559,0.00,31.88
4589193957,180,664,16024,-298,-41,-209,35.87,1818,563,1.43,31.94
4589819023,212,628,16012,-292,-66,-230,35.82,576,258,0.00,31.94
4589852291,192,704,16192,-309,-35,-230,35.78,611,242,0.00,31.94
4590477359,212,644,16060,-297,-15,-216,35.82,127,1051,0.78,31.94
4590510657,228,648,16076,-350,-23,-208,35.82,180,1275,0.00,31.94
4591135727,196,652,16176,-289,-24,-234,35.92,1677,668,0.00,31.94
4591170217,112,600,16156,-321,-26,-210,35.78,1633,622,1.43,31.94
4591795287,164,656,16064,-294,-15,-239,35.87,594,614,0.00,31.94
4591828561,212,644,16040,-317,-17,-240,35.82,630,609,0.00,31.94
4592453655,256,680,16152,-304,-13,-222,35.82,505,99,0.78,31.94
4592486926,160,696,16160,-307,-30,-225,35.87,518,94,0.00,31.94
4593111982,160,644,16060,-273,-17,-253,35.78,128,1572,1.52,31.94
4593146470,300,604,15976,-315,-24,-229,35.82,110,1711,0.00,31.88
4593771552,256,704,16096,-322,-21,-232,35.73,1646,657,0.00,31.88
4593804833,248,656,15988,-285,-24,-225,35.82,1379,616,1.43,31.88
4594429908,308,560,16072,-310,-38,-228,35.78,532,214,0.00,31.88
4594463176,224,644,16024,-308,8,-211,35.82,582,196,0.00,31.94
4595088269,216,640,16028,-287,-13,-215,35.82,155,1374,0.78,31.94
4595122745,212,612,16068,-294,-7,-215,35.82,133,1589,0.00,31.94
4595747830,156,752,16176,-302,-15,-196,35.97,1627,704,0.00,31.94
4595781111,160,616,16052,-305,-30,-225,35.68,1617,632,1.43,31.94
4596406189,184,632,16048,-288,-34,-258,35.82,558,572,0.00,31.94
4596439460,156,640,16068,-310,-22,-232,35.73,593,579,0.00,31.94
4597064536,264,660,16056,-314,-1,-233,35.82,393,71,0.78,31.94
4597099031,212,636,15992,-314,-12,-224,35.73,245,88,0.00,31.94
4597724111,168,640,16064,-292,-15,-229,35.78,156,1886,0.00,31.94
4597757424,104,576,16160,-322,-47,-234,35.78,446,1863,0.00,31.88
4598382497,340,596,16116,-305,-11,-226,35.82,280,590,0.76,31.88
4598415776,196,704,16004,-315,-32,-226,35.82,1250,595,0.00,31.88
4599040867,232,744,16044,-293,-23,-226,35.82,560,205,1.52,31.88
4599075353,204,712,16036,-320,-25,-208,35.73,563,201,0.00,31.94
4599700435,200,748,15992,-306,-36,-230,35.82,176,1274,1.52,31.94
4599733726,188,724,16272,-317,-26,-227,35.82,180,1402,0.00,31.88
4600358785,236,668,16084,-323,-18,-229,35.82,1660,666,0.00,31.88
4600392044,208,648,16064,-296,-19,-216,35.82,1661,632,0.00,31.94
4601017148,152,564,16016,-291,-7,-229,35.78,581,538,0.76,31.94
4601051632,212,620,16128,-299,-7,-218,35.78,584,546,0.00,31.94
4601676702,224,604,16024,-317,-17,-230,35.78,568,145,1.52,31.94
4601709999,184,692,16080,-289,-36,-219,35.78,585,111,0.00,31.94
4602335073,108,696,16064,-299,-26,-232,35.78,91,1564,1.52,31.94
4602368357,204,740,16032,-296,-11,-230,35.78,114,1561,0.00,31.94
4602993417,228,656,16068,-320,-22,-225,35.73,1813,560,0.00,31.94
4603027907,220,652,16196,-307,-16,-219,35.82,1824,564,0.00,31.94
4603652978,192,596,16080,-297,-2,-190,35.73,583,284,0.76,31.94
4603686272,256,624,16112,-286,-58,-196,35.82,617,247,0.00,31.94
4604311328,240,648,16136,-282,-21,-229,35.87,137,350,1.52,31.94
4604344623,220,620,15996,-286,-16,-230,35.78,203,707,0.00,31.88
4604969685,224,600,16164,-294,-39,-228,35.82,1268,1264,0.00,31.88
4605004180,176,720,16064,-318,-30,-205,35.73,1439,972,0.00,31.88
4605629248,140,748,16008,-265,-35,-213,35.78,684,598,0.76,31.88
4605662521,232,728,16088,-315,-61,-215,35.73,680,620,0.00,31.88
4606287586,200,620,16016,-299,-28,-230,35.82,528,185,0.00,31.88
4606320850,200,668,16072,-327,-10,-228,35.73,575,171,0.00,31.94
4606945922,152,732,16136,-306,-30,-219,35.87,143,1627,0.76,31.94
4606980406,256,588,16256,-300,-32,-227,35.68,90,1644,0.00,31.94
4607605482,112,628,16244,-292,-20,-238,35.82,1547,622,0.00,31.94
4607638754,244,680,16092,-302,6,-229,35.68,1587,639,0.00,31.94
4608263811,320,720,16024,-283,-19,-226,35.68,554,548,0.76,31.94
4608297073,212,672,16164,-303,-34,-229,35.78,596,532,0.00,31.88
4608922142,264,680,16364,-312,-22,-229,35.82,475,99,1.52,31.88
4608956651,316,720,16072,-291,-30,-220,35.73,291,107,0.00,31.88
4609581722,240,596,16004,-304,-20,-228,35.78,87,1653,0.00,31.88
4609614978,240,644,16196,-309,-26,-228,35.78,127,1817,0.00,31.88
4610240058,264,612,16288,-296,-47,-214,35.78,1753,573,0.00,31.88
4610273351,216,632,16076,-311,-46,-227,35.68,1577,544,0.74,31.94
4610898510,324,684,16060,-342,-16,-237,35.68,1673,245,0.00,31.94
4610932993,160,612,16080,-298,-47,-216,35.64,569,215,1.52,31.88
4611558078,196,656,15992,-301,-24,-213,35.68,202,579,0.00,31.88
4611591336,228,592,16128,-283,-22,-216,35.82,202,896,0.00,31.88
4612216401,176,552,16056,-305,-28,-235,35.73,1192,1335,0.00,31.88
4612249700,232,724,16176,-296,-19,-234,35.82,1398,1041,0.00,31.88
4612874852,252,640,16160,-289,-37,-216,35.78,1297,592,0.52,31.88
4612909342,348,652,16176,-327,-37,-223,35.78,664,575,0.00,31.88
4613534413,280,716,16088,-269,-10,-215,35.78,558,207,0.00,31.88
4613567705,280,672,16048,-291,-6,-195,35.73,603,194,0.00,31.94
4614192771,308,620,16184,-306,-9,-222,35.73,113,1461,0.76,31.94
4614226058,188,708,16212,-290,-29,-235,35.64,150,1596,0.00,31.94
4614851142,200,668,16048,-286,-13,-219,35.73,1649,645,0.00,31.94
4614885631,228,684,16092,-311,-41,-212,35.73,1622,618,1.43,31.88
4615510714,188,664,16104,-288,-29,-209,35.73,587,603,0.00,31.88
4615543975,320,752,15904,-287,-17,-209,35.73,626,606,0.00,31.88
4616169033,300,620,15732,-315,-32,-211,35.73,525,149,0.78,31.88
4616202304,140,644,16120,-305,-31,-233,35.78,567,121,0.00,31.88
4616827377,240,580,16128,-307,-7,-236,35.73,98,1596,1.52,31.88
4616861868,264,760,16028,-315,-39,-218,35.64,67,1587,0.00,31.88
4617486939,320,652,16084,-295,-48,-221,35.64,1515,621,0.00,31.88
4617520214,284,672,16236,-305,4,-213,35.73,1638,622,0.00,31.88
4618145291,148,700,16108,-306,-43,-243,35.68,534,557,0.76,31.88
4618178561,152,692,16072,-296,-14,-214,35.78,593,516,0.00,31.94
4618803654,124,680,16072,-285,-11,-221,35.64,350,89,1.52,31.94
4618838134,220,656,16028,-301,-24,-246,35.68,235,108,0.00,31.88
4619463188,320,660,16232,-308,-24,-223,35.64,110,1685,0.00,31.88
4619496453,248,628,16140,-317,-45,-227,35.82,135,1823,0.00,31.88
4620121528,260,752,16072,-323,-27,-216,35.68,1791,581,0.00,31.88
4620154800,228,728,16052,-276,-24,-240,35.73,1714,568,0.74,31.88
4620779883,156,712,16092,-305,-54,-217,35.73,599,244,0.00,31.88
4620814373,236,664,16016,-317,-24,-209,35.64,584,231,0.00,31.94
4621439453,220,696,16072,-310,-1,-204,35.73,227,116,0.00,31.94
4621472722,212,664,16168,-297,-16,-212,35.73,227,243,0.00,31.88
4622097799,272,708,16084,-307,-35,-224,35.78,533,1815,0.00,31.88
4622132291,112,680,15972,-284,-21,-208,35.64,894,1666,0.00,31.88
4622757359,148,668,16108,-302,-48,-225,35.78,1411,675,0.00,31.88
4622790639,276,688,16092,-305,-30,-220,35.78,1130,598,0.38,31.88
4623415712,236,620,16004,-320,3,-215,35.73,549,221,0.00,31.88
4623448977,244,632,15964,-315,-15,-227,35.64,588,210,0.00,31.88
4624074056,276,700,16084,-277,-20,-220,35.68,177,591,0.78,31.88
4624108532,216,708,16152,-279,-20,-236,35.73,177,893,0.00,31.94
4624733607,248,688,16260,-299,-19,-226,35.73,1202,1440,0.00,31.94
4624766871,264,620,16272,-326,-23,-217,35.73,1412,1100,0.00,31.88
4625391940,232,592,16064,-310,-19,-242,35.78,728,581,0.76,31.88
4625425215,216,668,16260,-327,-25,-235,35.68,692,566,0.00,31.88
4626050274,160,708,16024,-308,-5,-242,35.68,597,180,0.00,31.88
4626084761,244,708,16244,-307,-22,-202,35.78,563,166,0.00,31.88
4626709847,128,572,16004,-286,-64,-212,35.73,171,1460,0.00,31.88
4626743113,120,564,16064,-315,-52,-236,35.73,169,1612,0.00,31.88
4627368180,220,724,16104,-272,-47,-240,35.68,1618,656,0.00,31.88
4627401461,208,692,16060,-309,-26,-201,35.68,1639,602,0.00,31.88
4628026534,176,704,16120,-282,-33,-222,35.82,603,555,0.38,31.88
4628061010,204,516,16024,-293,-8,-227,35.73,578,558,0.00,31.88
4628686082,84,508,16092,-310,-21,-216,35.78,556,154,0.00,31.88
4628719346,136,600,16128,-294,-24,-246,35.68,603,132,0.00,31.88
4629344403,204,680,15964,-328,-17,-228,35.64,42,1589,0.76,31.88
4629377678,240,628,15996,-307,-26,-228,35.73,97,1549,0.00,31.88
4630002743,256,636,16128,-290,-11,-238,35.78,1670,579,0.00,31.88
